split_label,dataset_id,system_id,corruption_family,seed_role,metric,directionality,area,levels,area_hash
audit,adult_income,single_model,feature_noise,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ba5e7c8c458398ff5b844a2908eeed5859af9bf85b6bdd35f3ea24df898c52a8
audit,adult_income,single_model,feature_noise,audit,rejection_rate,context_dependent,0.8087018837018838,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6fefc972c3e068488f86273d9385dea44493a98bc9cb88c9bdeb0f0b1ab85284
audit,adult_income,single_model,feature_noise,shadow,accuracy,higher_is_better,0.8383804258804258,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,cf75f4b9a4263257a8f0330428af866f3599ec75df739f2aceffdb92b09bca7b
audit,adult_income,single_model,feature_noise,shadow,f1,higher_is_better,0.6234591933632891,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1ad4b4d90b47d33d2892078b74372e415677dd79955643b4baf909e63bfa8933
audit,adult_income,single_model,feature_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.07518164693218515,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d543a63faa6c1163270a9635d04da8602536e863b2efd7433a975b906cd9f3b1
audit,adult_income,single_model,feature_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,593f748b522f14801459f0a9dacd5309d984a133e54b223bb6382b60cbe22a27
audit,adult_income,single_model,feature_noise,shadow,rejection_rate,context_dependent,0.808067158067158,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,492676b071097be6a8a429b8b82c0433b839d6f786843e929615beda1dd1eeda
locked,adult_income,single_model,feature_noise,primary,accuracy,higher_is_better,0.8447106197106198,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3efdd54699b4d725111fc2353e5ad0ceb60fc43d04d782a0b881d2e8a9025500
locked,adult_income,single_model,feature_noise,primary,f1,higher_is_better,0.6318391910439592,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8d736399909683b7a5f6421a5df29a28ea83fc5410a11981616d784d7438e9b8
locked,adult_income,single_model,feature_noise,primary,unsafe_acceptance_rate,lower_is_better,0.06572005383580082,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1b23b1f8bc643af5076a1de2685aae40b161990359f7e611b980fa938908f099
locked,adult_income,single_model,feature_noise,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,89eb806b28bbcadaf97db8bea92684291368f6e8817c244c4842f79ce86dfab5
locked,adult_income,single_model,feature_noise,primary,rejection_rate,context_dependent,0.815956865956866,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6044c5e880ad62afa871083fb824ce5516b31624a71c3e35bbc63bf75cec4329
locked,adult_income,single_model,feature_noise,shadow,accuracy,higher_is_better,0.842936117936118,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4bc202920b114bc07cbbf68a6707bcd83f66244cd93f46a3dd362b64154ff9a3
locked,adult_income,single_model,feature_noise,shadow,f1,higher_is_better,0.6268149778494214,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b33133689c99a970bd8a16bf23e2dc0c367e730e8edae1cb6b087074caa8a94f
locked,adult_income,single_model,feature_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.06644347240915208,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a3f7f02d51548dbd61beaec7e98d1474b0d5338ac19a66f8038498b0807c2a1e
locked,adult_income,single_model,feature_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5e4de8c15b7f7aa4370fe7583de288f0a7c6a2fa4319c23225b115991c7d3ce8
locked,adult_income,single_model,feature_noise,shadow,rejection_rate,context_dependent,0.8166308353808355,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,28a877786a17e3aadba8c5058f464280bdf94c90069cb72a01983e0bf97f3098
audit,adult_income,single_model,label_noise,audit,accuracy,higher_is_better,0.855036855036855,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f239301accb5e321f6965064bcc775a94abbe4f38d3a03efa8a4c13e52ca8713
audit,adult_income,single_model,label_noise,audit,f1,higher_is_better,0.6781818181818182,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4cc47f8675e999d478976d1ce8bd2d6212493e481187397a89c0032c227cb198
audit,adult_income,single_model,label_noise,audit,unsafe_acceptance_rate,lower_is_better,0.07696447793326157,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b93f728cd75e43cb9e64fbe59aefde57748a7575a99c9df2c670da64b1fc7112
audit,adult_income,single_model,label_noise,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,5ac6d4cf281e724dbb9f4c0e92cade33f2ef911dfd82b2006232aeb6b6d7615a
audit,adult_income,single_model,label_noise,audit,rejection_rate,context_dependent,0.7886977886977887,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d3d29f965debb621c63c5fee8e5c963ed127668936e39337a719d6c7b80ae918
audit,adult_income,single_model,label_noise,shadow,accuracy,higher_is_better,0.855036855036855,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d32b24c2be7ce341d2e57b618307a0a0dba98dea0a315003ea47eef801c995ea
audit,adult_income,single_model,label_noise,shadow,f1,higher_is_better,0.6781818181818182,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e6ca489838aa79164cf2df362a0d901f73e9d7ea96d0593cebcce0a9098d0b37
audit,adult_income,single_model,label_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.07696447793326157,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d420cc3cd3b1c6765c06b0904a2cab7aec738c2460d736d42428e0b544b6e39c
audit,adult_income,single_model,label_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b02adb9aec34a856ffa706ba4d6c13f8c0de872926a10ed2c767e4a476793349
audit,adult_income,single_model,label_noise,shadow,rejection_rate,context_dependent,0.7886977886977887,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4e5cc898029551bf85e97d811f2dba25b1ceffb15235d441170e880945fbb318
locked,adult_income,single_model,label_noise,primary,accuracy,higher_is_better,0.8632268632268633,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0687efcb66afbd095b950d8d8ca06d17efce2e2bc48d3d5925dcb958ab7a139f
locked,adult_income,single_model,label_noise,primary,f1,higher_is_better,0.6881419234360411,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a1d3fcdc6b8a7a7219cc0551b3c366eba862e68e10b64ff5e11d797c481966b0
locked,adult_income,single_model,label_noise,primary,unsafe_acceptance_rate,lower_is_better,0.06352624495289368,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,68cae419e352bc851070e3443ff5ce815b31de5c2a4351f46dbb178081abb523
locked,adult_income,single_model,label_noise,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bae3f365e46d06a5504d23b264eae322f158cf9afb632340dfe72cb0d26842ca
locked,adult_income,single_model,label_noise,primary,rejection_rate,context_dependent,0.8007780507780508,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6fb375eb981ab10fbc275d17a17ef22ef98ee33f5f6b0e0b481a449d42006d21
locked,adult_income,single_model,label_noise,shadow,accuracy,higher_is_better,0.8632268632268633,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d07a91739e8ff2d0ab55d1cdf6896302ba0216b78508d6d85dee60d84fac4392
locked,adult_income,single_model,label_noise,shadow,f1,higher_is_better,0.6881419234360411,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d1d538aaa7f5f6ab6dceb959696bf80313cb15382f86688e960e9098fc5c20e5
locked,adult_income,single_model,label_noise,shadow,unsafe_acceptance_rate,lower_is_better,0.06352624495289368,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f2ed712fe3cdf5aa31d0d7de3f49052355795e4f06629691f924a8b89f6dfe14
locked,adult_income,single_model,label_noise,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8df635e021793260b9b6f50d04ea1fb275234617cfbc34c76a110a3491d94ac6
locked,adult_income,single_model,label_noise,shadow,rejection_rate,context_dependent,0.8007780507780508,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,be77620168c795da977a30174e26e53d8f3770fcd0dfb8927b98588c48ded38f
audit,adult_income,single_model,missing_features,audit,accuracy,higher_is_better,0.802811902811903,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,bd11a77e870ba5268cf62c33f92119ec0cdf7b23b34372200b3d3deb1bed3933
audit,adult_income,single_model,missing_features,audit,f1,higher_is_better,0.36606150771542906,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,508632b88353c6b7ff59cf12738d39f6fb80766407b8aa96f0eee771ab9c9286
audit,adult_income,single_model,missing_features,audit,unsafe_acceptance_rate,lower_is_better,0.03390742734122713,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3faf961eb3ec22f290c79ea4799bea8605f4f09b9d80c2222d8e1525cc550c78
audit,adult_income,single_model,missing_features,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e9b58bfdceb3519ee026756dd539c3a752905d74f6b8b7d4477e7504e0e6ac23
audit,adult_income,single_model,missing_features,audit,rejection_rate,context_dependent,0.9064428064428064,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d88e76c0e202cd81af83b0dd1c0613b68d7991cac80da2cf9bfe315402d7e4cf
audit,adult_income,single_model,missing_features,shadow,accuracy,higher_is_better,0.8029944717444717,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8c40bcede17f86dfe609c45fe41575244fe9e37f51d90d7b2dd4c149b20012bb
audit,adult_income,single_model,missing_features,shadow,f1,higher_is_better,0.36589344605534685,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ca858eb6cbd11c43cf6f6c61bcf962aca4bfdc31862894aa898a7a4d10f02a0c
audit,adult_income,single_model,missing_features,shadow,unsafe_acceptance_rate,lower_is_better,0.03359795479009688,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0439d20ed71655b86a18615faaa85afcbb928556bbb09a3811280411e6233938
audit,adult_income,single_model,missing_features,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b0415a8e8eb11045d5613cd87a4dec37f562bdb10606dbdce56cd675c2721681
audit,adult_income,single_model,missing_features,shadow,rejection_rate,context_dependent,0.9067311629811631,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8355205f400d5377506b02ce3644e546b0be9c946cb6e47c8eb619bf7449e4e3
locked,adult_income,single_model,missing_features,primary,accuracy,higher_is_better,0.8055743243243244,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,448321a31a6913649718adbfd02969d29c10bd0085d53dc9308de5893bbab900
locked,adult_income,single_model,missing_features,primary,f1,higher_is_better,0.36704531148864983,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7d8516a5fa7305bdbd4976f3ab1c87d84864dd1227b4ca6e8f9351353c208170
locked,adult_income,single_model,missing_features,primary,unsafe_acceptance_rate,lower_is_better,0.029634365186182145,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1c619559be275a434a51f20fb02a49bd9f9d0231aa94fe5b81394579a1d21909
locked,adult_income,single_model,missing_features,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b9204a41adc1846243a41eb58ecdb70cdafe4dcdea2503e8707dfc86f1447745
locked,adult_income,single_model,missing_features,primary,rejection_rate,context_dependent,0.9099901037401037,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ce38a70139b44ca1f80819c62172444e2d92d62d4eb7f1b51e3a851dcf675198
locked,adult_income,single_model,missing_features,shadow,accuracy,higher_is_better,0.8060606060606061,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,18d96e71a5e0243b23028c5eba70b1d6fe02e67f9e8f63d239b455d6c9bd073a
locked,adult_income,single_model,missing_features,shadow,f1,higher_is_better,0.3697048983964209,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,893b9be61908ab0a76c301ee666a9ca34fdb7681f3b426a914e937fdeccf6f2c
locked,adult_income,single_model,missing_features,shadow,unsafe_acceptance_rate,lower_is_better,0.029471736204576042,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,fd36077479e5815b48b6fef2a7e121be3a173183285fcb5f6459d2051f06896f
locked,adult_income,single_model,missing_features,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,47421d87b9e6f5ef31850003f2507ad9a8ec82ce751d677d182a31557b4a384f
locked,adult_income,single_model,missing_features,shadow,rejection_rate,context_dependent,0.9097512285012286,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,12ac77ccf1995078422532ebff4f2e4c043ce582dbb87882416ae03855fae544
audit,adult_income,single_model,random_feature_deletion,audit,accuracy,higher_is_better,0.8111759486759488,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7e80f93f8c05c4ad4166547595e7be1455f8ff11de650db7e1d9b3672a83ca80
audit,adult_income,single_model,random_feature_deletion,audit,f1,higher_is_better,0.3848564496219117,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7f6482dd0606ea4a8b7c069e94938ab11d3465b1e77d183350b1858984d0b507
audit,adult_income,single_model,random_feature_deletion,audit,unsafe_acceptance_rate,lower_is_better,0.034701291711517764,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,edcfb306cc2b129885eb552925aa8872e2a1913e2c4d6de5c9c77e7a7890f520
audit,adult_income,single_model,random_feature_deletion,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,7a61f317a0ec0c9c639c2da0f2e977a08b73d2b606a519eaf884f7dcedf20654
audit,adult_income,single_model,random_feature_deletion,audit,rejection_rate,context_dependent,0.8968707343707344,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,72611b7a150d47a61750ffc9841de4e48a47155a297855fc768d9cf792fd29ca
audit,adult_income,single_model,random_feature_deletion,shadow,accuracy,higher_is_better,0.8030354217854219,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a9241baee36050dc38b2c5f1f5a3e2ce2085625a58cf00590cf3bac536960e1b
audit,adult_income,single_model,random_feature_deletion,shadow,f1,higher_is_better,0.3419670096791271,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9d5c182d336f50c8b9fd6a4c0a909b5181056b39d610a99e48d5eec3c377b327
audit,adult_income,single_model,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.03292518837459634,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,e1d3d7a236ab9b0db972504754a026dbe8482cd904742a9e3dbb29d9cced544d
audit,adult_income,single_model,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,649d3ad9fae0faa2e2c6e8841c94e44b577c4e02a44cddda5005d7b2abdb3519
audit,adult_income,single_model,random_feature_deletion,shadow,rejection_rate,context_dependent,0.907713963963964,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,6ea2369263dd70fedf1b0904de11594d9a69d3520aea1cbccf83079757751f8b
locked,adult_income,single_model,random_feature_deletion,primary,accuracy,higher_is_better,0.8098399535899535,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,cc30c66f412de32683125b14045fe4f7ddfea3c3b28b83ca29e80b4c02bb38d7
locked,adult_income,single_model,random_feature_deletion,primary,f1,higher_is_better,0.3801067358010019,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,50d0006d83646ca90030ad40523d270017a67f01b2932e04e4a217fbc6effeff
locked,adult_income,single_model,random_feature_deletion,primary,unsafe_acceptance_rate,lower_is_better,0.04021534320323015,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9c8e3c26b96ff6037e2485d900cc36403be1b3728aa260c8d1cb402b0b9688da
locked,adult_income,single_model,random_feature_deletion,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,32dd0aba2cb7808f8a50bf3be9c72401f256a70f5db67b49a558e02503250276
locked,adult_income,single_model,random_feature_deletion,primary,rejection_rate,context_dependent,0.8896276958776959,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8cb0efca021bc34c30eaed986d108a6b563d1a14b7d07b3dc08c11f94cb56922
locked,adult_income,single_model,random_feature_deletion,shadow,accuracy,higher_is_better,0.8073300573300574,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,eb0b8c4ce951954533f645e81e5cbbca32a98687f2a97c8289cdd4fccf3f7ae3
locked,adult_income,single_model,random_feature_deletion,shadow,f1,higher_is_better,0.41816742730616707,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2e45513fce1d4dddd979ea4933f2e1e8bbda326f8fbb8b6298147b49d191752f
locked,adult_income,single_model,random_feature_deletion,shadow,unsafe_acceptance_rate,lower_is_better,0.05026581426648721,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,959529475b8e768081f862c5387ecb766c2852b9c5b3a163a5f936fd32bce132
locked,adult_income,single_model,random_feature_deletion,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9b8f7627ca5d3605091b4883e49a95ee2eeed2673bbd338b5fff2041c04df2f8
locked,adult_income,single_model,random_feature_deletion,shadow,rejection_rate,context_dependent,0.8768478705978706,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,43f869e312ecb2dc675e0bd02a50b6714a47af4e3d10c712091d8fa190dd452b
audit,adult_income,single_model,specialist_failure,audit,accuracy,higher_is_better,0.42391482391482393,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,21a8521d3a9b8e3b180b59d30224967b0d09b54847b01e8ecc075b478a4a259f
audit,adult_income,single_model,specialist_failure,audit,f1,higher_is_better,0.4736462176290333,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4ab4e4dfb0ee388e1c9304f29f822089cbb337cdea26f4df154abdcdd9f6980f
audit,adult_income,single_model,specialist_failure,audit,unsafe_acceptance_rate,lower_is_better,0.7230893433799784,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,4cfd7ceba571b3fd3362fc57e5b741b6e42a3d949a9ee03a17a4d3ec4a4db888
audit,adult_income,single_model,specialist_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,c291ebe138ad83674756e15ea611c310256876f6bf115297e4a86dcf406728e2
audit,adult_income,single_model,specialist_failure,audit,rejection_rate,context_dependent,0.23660933660933664,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0c724832ebec30167546fa06acf6b6e37ca25c0b22cb4761e8564cc56933dede
audit,adult_income,single_model,specialist_failure,shadow,accuracy,higher_is_better,0.42391482391482393,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,59d941e654bcdb7054689d6b648b2b8f934d7c0c6e01311a2ba669842cc6cd79
audit,adult_income,single_model,specialist_failure,shadow,f1,higher_is_better,0.4736462176290333,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,f7574c97e5dc773a61d8a14017def91f8fd30693fd4d4b2a5244e877a0d97a4e
audit,adult_income,single_model,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.7230893433799784,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,0f41b79e4cd75a879102e42efc48ee5be35d7a33fa281de60aad336c6cdf7c5b
audit,adult_income,single_model,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,83281363ffcb9a985565f7bebbe01aeacb2eea1a696a19e977666d7abc644b27
audit,adult_income,single_model,specialist_failure,shadow,rejection_rate,context_dependent,0.23660933660933664,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,3213b73cdac5d7c7aaa074d4b353bcfbd1e7cce089090401263186601261a143
locked,adult_income,single_model,specialist_failure,primary,accuracy,higher_is_better,0.4265151515151516,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,2693b4468c7abec284ce4d98c5b7e0aa8c36977b675cdd881e0204ed52cde0d7
locked,adult_income,single_model,specialist_failure,primary,f1,higher_is_better,0.47682090182843334,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d45afa714a1ab19e703df609f2ffc6e9e5df38e9ace2c71e9ad918ac21feee19
locked,adult_income,single_model,specialist_failure,primary,unsafe_acceptance_rate,lower_is_better,0.7190578734858681,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,16daad6f6a7764cf2562838b4eea3d4cfd9eb332f52901f72d36d0901678db61
locked,adult_income,single_model,specialist_failure,primary,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,d90302fe33864e645be036adc60dfcb791f41a8d49635a17ce4d7b93332ccc13
locked,adult_income,single_model,specialist_failure,primary,rejection_rate,context_dependent,0.24023341523341524,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,1d06feddc29dd8b450761dcc13833f6dc6c36733782213061141ac94eb1163ab
locked,adult_income,single_model,specialist_failure,shadow,accuracy,higher_is_better,0.4265151515151516,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,84dfb62d3cd433412beff81cb70edc615563b46f2f6adf86b829d9a0285d3b0a
locked,adult_income,single_model,specialist_failure,shadow,f1,higher_is_better,0.47682090182843334,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ba470716282ada966e61fa80134b70d5a3fedaac0e0c2c6fd9cac98d76112a4f
locked,adult_income,single_model,specialist_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.7190578734858681,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,ae4ae42bbd84242f8589afd61f6608ddcb34a9920877bd5caa50b8403827087d
locked,adult_income,single_model,specialist_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,29d29c276a8a5559eacbded1a593c65ff7362e3dde9a0bd5a112ef57421d1947
locked,adult_income,single_model,specialist_failure,shadow,rejection_rate,context_dependent,0.24023341523341524,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,b0d4c4c4f27b17b653224d60d84fcf59ab92ee8af37fc5b9f6c3569a22723126
audit,adult_income,single_model,synthetic_sensor_failure,audit,accuracy,higher_is_better,0.7770577395577396,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8a6f2a5ad0f1c85f7a52aca325a863167cf243f4f3aff35472c8486fe73571b3
audit,adult_income,single_model,synthetic_sensor_failure,audit,f1,higher_is_better,0.17805068202238014,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,a7e4df01dd811a7834dd9228b587254faaa589d45cfbcc35a8b94621a7e42b9e
audit,adult_income,single_model,synthetic_sensor_failure,audit,unsafe_acceptance_rate,lower_is_better,0.031969860064585576,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9a03588917d3f68c427bf2dfeaa9844b471dbdb32728bfa4d4618fac92f532ee
audit,adult_income,single_model,synthetic_sensor_failure,audit,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,8c5544b307315a33988615d8f976ae68050755b93c02470c85d8bb5c59b7cfeb
audit,adult_income,single_model,synthetic_sensor_failure,audit,rejection_rate,context_dependent,0.9351453726453727,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,84cb917bdee921d64b8f1f957ca960c2143654884fa47ced230507180ebb4617
audit,adult_income,single_model,synthetic_sensor_failure,shadow,accuracy,higher_is_better,0.7770577395577396,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,71ed160ef0626497b79356570fe09e3750e1318051f9d195c549600a711b2cf6
audit,adult_income,single_model,synthetic_sensor_failure,shadow,f1,higher_is_better,0.17805068202238014,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,9c4753faf4cf8d0f4833f4110b335e8d8d4cc516b6ca6135822ea4e50611d41e
audit,adult_income,single_model,synthetic_sensor_failure,shadow,unsafe_acceptance_rate,lower_is_better,0.031969860064585576,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,07a7a6ee0900a19d1bfccf0bd281fd7d8a0cc5bccbdb090ba8e35fb0cb426f14
audit,adult_income,single_model,synthetic_sensor_failure,shadow,technical_failure_rate,lower_is_better,0.0,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,85dafad0b1fbdc14c485b8cf7d96d7e6fb471ae79f80e91e4377828e93a8af11
audit,adult_income,single_model,synthetic_sensor_failure,shadow,rejection_rate,context_dependent,0.9351453726453727,0.0|0.05|0.1|0.2|0.4|0.6|0.8|1.0,655bf4436fb4649eb726217b160022809fee2df4655f51bd416e6cbaa410ccf2
